time,v(a),v(y),v(out),vdd#branch,va#branch
1.0327999999999982e-08,0.0,1.0564658609829925e-120,-1.7128150351273397e-117,-2.0881933835426025e-06,0.0
1.0427999999999981e-08,0.0,1.0239169061507092e-120,-1.6616551776195518e-117,-2.0881933835426025e-06,0.0
1.052799999999998e-08,0.0,9.941771351161174e-121,-1.6120234097198453e-117,-2.0881933835426025e-06,0.0
1.062799999999998e-08,0.0,9.637660874231781e-121,-1.5638740849039911e-117,-2.0881933835426025e-06,0.0
1.0727999999999979e-08,0.0,9.355874342513927e-121,-1.5171629278393694e-117,-2.0881933835426025e-06,0.0
1.0827999999999978e-08,0.0,9.071263472132677e-121,-1.4718469790414561e-117,-2.0881933835426025e-06,0.0
1.0927999999999977e-08,0.0,8.804697029340285e-121,-1.427884567785739e-117,-2.0881933835426025e-06,0.0
1.1027999999999976e-08,0.0,8.537990409739278e-121,-1.3852352632437188e-117,-2.0881933835426025e-06,0.0
1.1127999999999976e-08,0.0,8.286128672070421e-121,-1.3438598462527397e-117,-2.0881933835426025e-06,0.0
1.1227999999999975e-08,0.0,8.035949889351534e-121,-1.3037202656503278e-117,-2.0881933835426025e-06,0.0
1.1327999999999974e-08,0.0,7.798201625205133e-121,-1.2647796097331324e-117,-2.0881933835426025e-06,0.0
1.1427999999999973e-08,0.0,7.56334540302937e-121,-1.2270020668350864e-117,-2.0881933835426025e-06,0.0
1.1527999999999973e-08,0.0,7.3390776433158265e-121,-1.1903528970444176e-117,-2.0881933835426025e-06,0.0
1.1627999999999972e-08,0.0,7.118474602366391e-121,-1.1547983963083969e-117,-2.0881933835426025e-06,0.0
1.1727999999999971e-08,0.0,6.907036465380252e-121,-1.120305868790135e-117,-2.0881933835426025e-06,0.0
1.182799999999997e-08,0.0,6.69972698463927e-121,-1.0868435939554295e-117,-2.0881933835426025e-06,0.0
1.192799999999997e-08,0.0,6.500466132228569e-121,-1.0543807998177798e-117,-2.0881933835426025e-06,0.0
1.2027999999999969e-08,0.0,6.305580814049443e-121,-1.0228876325889712e-117,-2.0881933835426025e-06,0.0
1.2127999999999968e-08,0.0,6.117854638756964e-121,-9.923351309662368e-118,-2.0881933835426025e-06,0.0
1.2227999999999967e-08,0.0,5.934599574668207e-121,-9.626951980206577e-118,-2.0881933835426025e-06,0.0
1.2327999999999967e-08,0.0,5.757782628756564e-121,-9.339405766137672e-118,-2.0881933835426025e-06,0.0
1.2427999999999966e-08,0.0,5.585428163994474e-121,-9.060448232659046e-118,-2.0881933835426025e-06,0.0
1.2527999999999965e-08,0.0,5.418916917043819e-121,-8.78982284742921e-118,-2.0881933835426025e-06,0.0
1.2627999999999964e-08,0.0,5.256788973097157e-121,-8.527280736970277e-118,-2.0881933835426025e-06,0.0
1.2727999999999963e-08,0.0,5.100004679244824e-121,-8.272580464319639e-118,-2.0881933835426025e-06,0.0
1.2827999999999963e-08,0.0,4.947477954225805e-121,-8.025487801464822e-118,-2.0881933835426025e-06,0.0
1.2927999999999962e-08,0.0,4.799868189946525e-121,-7.785775518642826e-118,-2.0881933835426025e-06,0.0
1.3027999999999961e-08,0.0,4.656360744538654e-121,-7.55322317138581e-118,-2.0881933835426025e-06,0.0
1.312799999999996e-08,0.0,4.51740001930814e-121,-7.327616901183787e-118,-2.0881933835426025e-06,0.0
1.322799999999996e-08,0.0,4.382368891589242e-121,-7.108749235940824e-118,-2.0881933835426025e-06,0.0
1.3327999999999959e-08,0.0,4.251558619589021e-121,-6.896418901621529e-118,-2.0881933835426025e-06,0.0
1.3427999999999958e-08,0.0,4.124496209859018e-121,-6.690430635083134e-118,-2.0881933835426025e-06,0.0
1.3527999999999957e-08,0.0,4.001364248709801e-121,-6.490595006267839e-118,-2.0881933835426025e-06,0.0
1.3627999999999957e-08,0.0,3.881795286055775e-121,-6.2967282425055945e-118,-2.0881933835426025e-06,0.0
1.3727999999999956e-08,0.0,3.76589518941244e-121,-6.108652060781914e-118,-2.0881933835426025e-06,0.0
1.3827999999999955e-08,0.0,3.653374142749132e-121,-5.92619350270884e-118,-2.0881933835426025e-06,0.0
1.3927999999999954e-08,0.0,3.5442842310769396e-121,-5.7491847763835935e-118,-2.0881933835426025e-06,0.0
1.4027999999999954e-08,0.0,3.438393064237129e-121,-5.577463101308035e-118,-2.0881933835426025e-06,0.0
1.4127999999999953e-08,0.0,3.33571538751379e-121,-5.410870559351801e-118,-2.0881933835426025e-06,0.0
1.4227999999999952e-08,0.0,3.236061584618801e-121,-5.2492539489685825e-118,-2.0881933835426025e-06,0.0
1.4327999999999951e-08,0.0,3.139420828769538e-121,-5.092464644784246e-118,-2.0881933835426025e-06,0.0
1.442799999999995e-08,0.0,3.045635635389025e-121,-4.9403584605151016e-118,-2.0881933835426025e-06,0.0
1.452799999999995e-08,0.0,2.954678008519652e-121,-4.792795516713995e-118,-2.0881933835426025e-06,0.0
1.4627999999999949e-08,0.0,2.8664148481162208e-121,-4.649640111844076e-118,-2.0881933835426025e-06,0.0
1.4727999999999948e-08,0.0,2.7808069713439453e-121,-4.510760597732022e-118,-2.0881933835426025e-06,0.0
1.4827999999999948e-08,0.0,2.697740006643789e-121,-4.3760292582925885e-118,-2.0881933835426025e-06,0.0
1.4927999999999947e-08,0.0,2.6171678262695143e-121,-4.245322192256498e-118,-2.0881933835426025e-06,0.0
1.5027999999999948e-08,0.0,2.5389906425821414e-121,-4.118519199077666e-118,-2.0881933835426025e-06,0.0
1.512799999999995e-08,0.0,2.4631583746172963e-121,-3.995503668522853e-118,-2.0881933835426025e-06,0.0
1.522799999999995e-08,0.0,2.389582767515838e-121,-3.8761624733260205e-118,-2.0881933835426025e-06,0.0
1.532799999999995e-08,0.0,2.318211881497566e-121,-3.7603858652469003e-118,-2.0881933835426025e-06,0.0
1.542799999999995e-08,0.0,2.2489667352135653e-121,-3.6480673740661464e-118,-2.0881933835426025e-06,0.0
1.5527999999999952e-08,0.0,2.1817949813697806e-121,-3.539103709740044e-118,-2.0881933835426025e-06,0.0
1.5627999999999953e-08,0.0,2.1166252271540198e-121,-3.4333946673566324e-118,-2.0881933835426025e-06,0.0
1.5727999999999954e-08,0.0,2.053405708959606e-121,-3.3308430350335076e-118,-2.0881933835426025e-06,0.0
1.5827999999999955e-08,0.0,1.992071354803656e-121,-3.2313545044793177e-118,-2.0881933835426025e-06,0.0
1.5927999999999956e-08,0.0,1.9325716475679547e-121,-3.1348375843007956e-118,-2.0881933835426025e-06,0.0
1.6027999999999957e-08,0.0,1.874846872277557e-121,-3.041203515836297e-118,-2.0881933835426025e-06,0.0
1.6127999999999958e-08,0.0,1.8188481874386088e-121,-2.9503661915567106e-118,-2.0881933835426025e-06,0.0
1.622799999999996e-08,0.0,1.7645204932458845e-121,-2.8622420758582914e-118,-2.0881933835426025e-06,0.0
1.632799999999996e-08,0.0,1.711816887404928e-121,-2.7767501282598253e-118,-2.0881933835426025e-06,0.0
1.642799999999996e-08,0.0,1.660686306213507e-121,-2.693811728861121e-118,-2.0881933835426025e-06,0.0
1.652799999999996e-08,0.0,1.6110839335134105e-121,-2.6133506060557186e-118,-2.0881933835426025e-06,0.0
1.6627999999999962e-08,0.0,1.562962282570539e-121,-2.5352927663791882e-118,-2.0881933835426025e-06,0.0
1.6727999999999963e-08,0.0,1.5162786887614095e-121,-2.459566426472775e-118,-2.0881933835426025e-06,0.0
1.6827999999999964e-08,0.0,1.470988872088335e-121,-2.386101947062232e-118,-2.0881933835426025e-06,0.0
1.6927999999999965e-08,0.0,1.427052328472953e-121,-2.3148317689230536e-118,-2.0881933835426025e-06,0.0
1.7027999999999966e-08,0.0,1.3844276808135475e-121,-2.2456903507461083e-118,-2.0881933835426025e-06,0.0
1.7127999999999966e-08,0.0,1.3430765561892274e-121,-2.178614108869553e-118,-2.0881933835426025e-06,0.0
1.7227999999999967e-08,0.0,1.3029602265818536e-121,-2.113541358802063e-118,-2.0881933835426025e-06,0.0
1.7327999999999968e-08,0.0,1.2640423952759297e-121,-2.050412258500183e-118,-2.0881933835426025e-06,0.0
1.742799999999997e-08,0.0,1.2262867676334533e-121,-1.9891687533335673e-118,-2.0881933835426025e-06,0.0
1.752799999999997e-08,0.0,1.1896590517518843e-121,-1.9297545226994404e-118,-2.0881933835426025e-06,0.0
1.762799999999997e-08,0.0,1.15412520006515e-121,-1.8721149282270426e-118,-2.0881933835426025e-06,0.0
1.7727999999999972e-08,0.0,1.1196528441131036e-121,-1.8161969635330395e-118,-2.0881933835426025e-06,0.0
1.7827999999999973e-08,0.0,1.0862100200953977e-121,-1.7619492054743789e-118,-2.0881933835426025e-06,0.0
1.7927999999999974e-08,0.0,1.0537661961908809e-121,-1.7093217668599758e-118,-2.0881933835426025e-06,0.0
1.8027999999999975e-08,0.0,1.0222913473459875e-121,-1.6582662505724614e-118,-2.0881933835426025e-06,0.0
1.8127999999999975e-08,0.0,9.917566893164292e-122,-1.6087357050622888e-118,-2.0881933835426025e-06,0.0
1.8227999999999976e-08,0.0,9.621340055644704e-122,-1.5606845811694614e-118,-2.0881933835426025e-06,0.0
1.8327999999999977e-08,0.0,9.333961702916797e-122,-1.5140686902364054e-118,-2.0881933835426025e-06,0.0
1.8427999999999978e-08,0.0,9.055166574165589e-122,-1.4688451634707265e-118,-2.0881933835426025e-06,0.0
