time,v(hi),v(lo),v(bias),v(sl),v(sh),v(dl),v(dh),vhigh#branch
4.637057190580182,3.3000000000000003,2.389741037484433,3.101141143551512,2.3912767635532015,3.2984642613310218,2.3912767635532015,3.298464261331022,-2.3904203449497206e-06
4.637557190580182,3.3000000000000003,2.389741103684294,3.101141208218755,2.3912768294146947,3.298464261741063,2.3912768294146938,3.2984642617410627,-2.3904196488492083e-06
4.638057190580182,3.3000000000000003,2.3897411698061477,3.1011412728097962,2.3912768950152263,3.298464262190791,2.3912768950152268,3.2984642621907914,-2.3904189170500384e-06
4.6385571905801815,3.3000000000000003,2.3897412358500802,3.1011413373247203,2.391276960721688,3.298464262599844,2.391276960721687,3.2984642625998433,-2.3904182226094396e-06
4.639057190580181,3.3000000000000003,2.389741301816189,3.1011414017636207,2.391277026167602,3.298464263048535,2.3912770261676024,3.298464263048536,-2.3904174925133345e-06
4.639557190580181,3.3000000000000003,2.3897413677045605,3.1011414661265846,2.3912770917193975,3.298464263456604,2.3912770917193975,3.298464263456604,-2.3904167997270114e-06
4.640057190580181,3.3000000000000003,2.389741433515292,3.101141530413706,2.3912771570110616,3.2984642639042603,2.391277157011061,3.29846426390426,-2.390416071331586e-06
4.64055719058018,3.3000000000000003,2.389741499248469,3.101141594625067,2.391277222408554,3.2984642643113453,2.391277222408553,3.2984642643113453,-2.39041538019737e-06
4.64105719058018,3.3000000000000003,2.389741564904189,3.1011416587607648,2.391277287546329,3.2984642647579694,2.3912772875463286,3.298464264757969,-2.390414653496986e-06
4.64155719058018,3.3000000000000003,2.389741630482537,3.10114172282088,2.391277352789882,3.298464265164074,2.3912773527898814,3.298464265164074,-2.390413964010324e-06
4.6420571905801795,3.3000000000000003,2.3897416959836097,3.1011417868055107,2.39127741777413,3.2984642656096668,2.39127741777413,3.298464265609667,-2.3904132390023796e-06
4.642557190580179,3.3000000000000003,2.3897417614074934,3.101141850714738,2.3912774828641075,3.2984642660147934,2.3912774828641075,3.298464266014793,-2.3904125511598016e-06
4.643057190580179,3.3000000000000003,2.3897418267542836,3.101141914548658,2.3912775476951915,3.298464266459359,2.3912775476951915,3.2984642664593586,-2.3904118278395264e-06
4.643557190580179,3.3000000000000003,2.3897418920240656,3.101141978307351,2.391277612631953,3.29846426686351,2.3912776126319524,3.29846426686351,-2.390411141636262e-06
4.644057190580178,3.3000000000000003,2.3897419572169367,3.1011420419909137,2.391277677310232,3.2984642673070494,2.3912776773102324,3.2984642673070494,-2.39041042000062e-06
4.644557190580178,3.3000000000000003,2.3897420223329817,3.1011421055994286,2.391277742094141,3.298464267710226,2.3912777420941405,3.298464267710227,-2.390409735433417e-06
4.645057190580178,3.3000000000000003,2.389742087372296,3.101142169132989,2.3912778066199762,3.2984642681527436,2.3912778066199762,3.298464268152744,-2.3904090154769873e-06
4.645557190580178,3.3000000000000003,2.389742152334965,3.1011422325916786,2.39127787125139,3.2984642685549495,2.39127787125139,3.2984642685549495,-2.390408332542159e-06
4.646057190580177,3.3000000000000003,2.3897422172210847,3.101142295975591,2.3912779356251415,3.2984642689964456,2.391277935625141,3.2984642689964456,-2.3904076142623396e-06
4.646557190580177,3.3000000000000003,2.3897422820307392,3.1011423592848075,2.391278000104419,3.2984642693976824,2.391278000104419,3.298464269397682,-2.390406932955766e-06
4.647057190580177,3.3000000000000003,2.389742346764025,3.1011424225194246,2.391278064326445,3.2984642698381617,2.391278064326445,3.29846426983816,-2.3904062163477863e-06
4.6475571905801765,3.3000000000000003,2.389742411421026,3.1011424856795213,2.391278128653946,3.2984642702384304,2.3912781286539464,3.2984642702384304,-2.3904055366657812e-06
4.648057190580176,3.3000000000000003,2.389742476001838,3.101142548765193,2.391278192724604,3.298464270677893,2.391278192724604,3.298464270677894,-2.3904048217253046e-06
4.648557190580176,3.3000000000000003,2.389742540506546,3.1011426117765226,2.3912782569006867,3.2984642710771985,2.3912782569006867,3.298464271077198,-2.3904041436646154e-06
4.649057190580176,3.3000000000000003,2.389742604935244,3.1011426747136017,2.391278320820333,3.298464271515648,2.3912783208203336,3.2984642715156482,-2.390403430388389e-06
